comment_id,video_id,author,updated_at,like_count,cleaned_text,roberta_label,roberta_confidence,sentiment_label,entities,keywords,topic_id,topic_keywords
55c1a5996af7efce,6ebXffTl4do,@timhodny8665,2026-06-22T03:39:55Z,0,Yes you're blowing by a nuclear bomb from Iran you be crying wolf,LABEL_0,0.8346775770187378,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""wolf"", ""label"": ""PERSON""}]","[""you"", ""crying wolf"", ""nuclear bomb"", ""yes"", ""blowing""]",2,"the, to, you, of, iran"
bfc87ea15b23ca82,6ebXffTl4do,@telegraphtelegraphovich4670,2026-06-22T03:40:27Z,0,He goes to tne G7 to Lie like TRUMPNOCCHIO does best😂😂😂😂😂😂,LABEL_1,0.5101348757743835,Neutral,"[{""text"": ""G7"", ""label"": ""GPE""}, {""text"": ""Lie"", ""label"": ""GPE""}, {""text"": ""TRUMPNOCCHIO"", ""label"": ""ORG""}]","[""g7"", ""goes"", ""does"", ""best"", ""to""]",-1,
c41204bb52748366,6ebXffTl4do,@benritchsmith,2026-06-22T03:40:51Z,0,CBS sucks,LABEL_0,0.9603176712989807,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""cbs sucks"", ""sucks"", ""cbs""]",4,"cbs, news, is, fake, the"
69af4b919467813a,6ebXffTl4do,@wokeboogeyman,2026-06-22T03:41:05Z,0,THE MEDIA LIED FOR TRUMP TO TRY AND MAKE HIM LOOK GOOD FOR THE G7.😂,LABEL_0,0.6723892092704773,Anti,"[{""text"": ""TRUMP"", ""label"": ""ORG""}]","[""the media"", ""make him"", ""g7"", ""and make"", ""look good""]",8,"the, is, and, to, of"
78b0f809117acb01,6ebXffTl4do,@jeffers7176,2026-06-22T03:42:12Z,0,I don’t believe that poll. We all know that Islam will never stop being a threat to the world.,LABEL_0,0.8424381017684937,Anti,"[{""text"": ""Islam"", ""label"": ""ORG""}]","[""that"", ""know that"", ""will never"", ""islam"", ""we all""]",9,"the, to, trump, is, iran"
cd7d12fc25106e1c,6ebXffTl4do,@bradsmithhandyman,2026-06-22T04:20:25Z,0,"Don't believe the BS of the media. Ever. They are not your friends, Did you learn nothing from the 1000's of hoaxes over the past 10 years?",LABEL_0,0.9424213171005249,Anti,"[{""text"": ""1000"", ""label"": ""DATE""}, {""text"": ""the past 10 years"", ""label"": ""DATE""}]","[""the"", ""learn"", ""friends"", ""10"", ""10 years""]",5,"the, and, of, is, to"
631f91e176b3d5d4,6ebXffTl4do,@JordanJesus-o5o,2026-06-22T03:44:27Z,0,5. 00 dollars 💵 A gallon of gas ⛽ IN WASHINGTON STATE 🏞️🏔️🌄🍯🍎,LABEL_1,0.8296350240707397,Neutral,"[{""text"": ""5"", ""label"": ""CARDINAL""}, {""text"": ""00 dollars"", ""label"": ""MONEY""}, {""text"": ""WASHINGTON"", ""label"": ""GPE""}]","[""00"", ""gallon"", ""dollars gallon"", ""dollars"", ""gas""]",-1,
8190337b9bb28568,6ebXffTl4do,@Ky-by8xe,2026-06-22T03:44:48Z,0,"Yeah, like we can trust a poll from CBS. I clicked on this video for NEWS not PROPAGANDA. My mistake. Won't make it twice.",LABEL_0,0.6372900605201721,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""video"", ""for news"", ""twice"", ""yeah"", ""trust""]",9,"the, to, trump, is, iran"
c76d38bbbc3df8cc,6ebXffTl4do,@danielray5109,2026-06-22T03:44:54Z,0,Lindsay Graham is the merchant of death. He needs to be brought up on war crimes and thrown in prison.,LABEL_0,0.9669306874275208,Anti,"[{""text"": ""Lindsay Graham"", ""label"": ""PERSON""}]","[""graham is"", ""up on"", ""war crimes"", ""graham"", ""crimes""]",5,"the, and, of, is, to"
a22e341c407c1202,6ebXffTl4do,@YouLookingAtMeBro,2026-06-22T03:49:30Z,0,Nobody ever talks about the millions of Iranian citizens who are still looking for freedom without being exterminated.,LABEL_0,0.6745745539665222,Anti,"[{""text"": ""millions"", ""label"": ""CARDINAL""}, {""text"": ""Iranian"", ""label"": ""NORP""}]","[""freedom"", ""citizens"", ""looking"", ""without"", ""are still""]",5,"the, and, of, is, to"
fd1b231d456bdb3c,6ebXffTl4do,@thegoldenaengineer,2026-06-22T03:49:52Z,0,"Sen.Corey, the enemy is NOT Iran, it's Isreal.",LABEL_0,0.5259461402893066,Anti,"[{""text"": ""Corey"", ""label"": ""PERSON""}, {""text"": ""Iran"", ""label"": ""GPE""}]","[""corey"", ""sen"", ""not iran"", ""isreal"", ""enemy""]",8,"the, is, and, to, of"
0811faff75ac5922,6ebXffTl4do,@GASaZa777,2026-06-22T03:50:22Z,0,CBS fake B.S polls nice,LABEL_1,0.45164817571640015,Neutral,"[{""text"": ""CBS"", ""label"": ""ORG""}, {""text"": ""B.S"", ""label"": ""ORG""}]","[""fake polls"", ""nice"", ""cbs fake"", ""polls"", ""fake""]",-1,
d6463187309007bc,6ebXffTl4do,@frankmartinez170,2026-06-22T03:51:42Z,0,Scrap the plan and finish the irgc for good,LABEL_1,0.649502158164978,Neutral,[],"[""the plan"", ""plan"", ""the irgc"", ""finish"", ""finish the""]",-1,
13cfa78f31452418,6ebXffTl4do,@RaulSavala-p3r1g,2026-06-22T03:52:59Z,0,"REALLY, OH NO, NO, NO, NO, I expect gas prices to contiue to GO, up up up, not decrease, BECAUSE THE WAR (IS STILL GOING ON) , ESCALATING, ECT. THEIR FOR THEIRS (NO DEAL) AS WE CAN ALL SEE! 👎👎👎👎👎",LABEL_0,0.66493159532547,Anti,"[{""text"": ""REALLY"", ""label"": ""ORG""}, {""text"": ""GO"", ""label"": ""ORG""}, {""text"": ""ECT"", ""label"": ""ORG""}]","[""no"", ""up"", ""going on"", ""gas prices"", ""no deal""]",3,"the, to, he, trump, and"
f1490f2f2ffd28e8,6ebXffTl4do,@bhjb6384,2026-06-22T04:18:07Z,0,Bent on showing the world that there’s no bottom to his stupidity.,LABEL_0,0.8089369535446167,Anti,[],"[""world that"", ""bent"", ""stupidity"", ""bent on"", ""bottom""]",4,"cbs, news, is, fake, the"
0e7d8f2b927d48d1,6ebXffTl4do,@KeithBlanchard-d5l,2026-06-22T03:55:27Z,0,"Som go tell this clown , to go over there and fight one of their leaders in a head to head match. This non sense will stop😊😅😮😢",LABEL_0,0.946500837802887,Anti,[],"[""head"", ""go"", ""of their"", ""over there"", ""this clown""]",5,"the, and, of, is, to"
c5dc0ceadbceced7,6ebXffTl4do,@BUTCH6780,2026-06-22T04:17:49Z,0,You guys are nothing but negative,LABEL_0,0.9724499583244324,Anti,[],"[""negative"", ""guys"", ""nothing"", ""but"", ""you""]",2,"the, to, you, of, iran"
6ebba65fae3ae14f,6ebXffTl4do,@yarevatan6706,2026-06-22T04:11:54Z,0,Get frustrated with Bibi ! Why Iran ?to make who satisfied ?!!,LABEL_0,0.8247484564781189,Anti,"[{""text"": ""Bibi"", ""label"": ""PERSON""}, {""text"": ""Iran"", ""label"": ""GPE""}]","[""iran to"", ""bibi"", ""to make"", ""make"", ""why""]",2,"the, to, you, of, iran"
6a88452602961658,6ebXffTl4do,@fyrekites,2026-06-22T04:00:10Z,0,You can tell that grandma Lindsey is reading from a prepared speech just off camera.,LABEL_1,0.6155504584312439,Neutral,"[{""text"": ""Lindsey"", ""label"": ""PERSON""}]","[""tell"", ""lindsey"", ""you can"", ""off"", ""from""]",-1,
5cf587c612b36adc,6ebXffTl4do,@DANIELFRAIRE-w6p,2026-06-22T04:22:05Z,0,HOW IN THE HELL CAN YOU HAVE PEACE TALKS WITH IMMNENT THREATS OF VIOLENCE?,LABEL_0,0.9605115056037903,Anti,[],"[""threats of"", ""have peace"", ""you have"", ""can you"", ""talks""]",3,"the, to, he, trump, and"
75f9de59ecc0d860,6ebXffTl4do,@eva1780,2026-06-22T03:38:28Z,0,"Shame on everybody who says the cost of an issue with Iran was not worth it.The world owes thie help to Iranian people who were not given any free choice in 1979 by president Carter,French coward politicians and communists .The forced the radical Islam on Iranian people who have nothing in common with Arab culture,religion and history.I applaud Mr President Trump to have a gut and courage to fight that evil IRGC .Shame on all of you",LABEL_0,0.8248583078384399,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Iranian"", ""label"": ""NORP""}, {""text"": ""1979"", ""label"": ""DATE""}, {""text"": ""Carter"", ""label"": ""PERSON""}, {""text"": ""French"", ""label"": ""NORP""}, {""text"": ""communists"", ""label"": ""NORP""}, {""text"": ""Islam"", ""label"": ""NORP""}, {""text"": ""Iranian"", ""label"": ""NORP""}, {""text"": ""Arab"", ""label"": ""NORP""}, {""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""IRGC"", ""label"": ""ORG""}]","[""shame"", ""iranian people"", ""who"", ""people who"", ""on""]",9,"the, to, trump, is, iran"
5a749de6aa01a92b,6ebXffTl4do,@humblebeats3391,2026-06-22T03:38:11Z,0,People are not understanding. Sometimes you got to take a loss to save the multitude. It's deeper than we can understand,LABEL_0,0.6764999032020569,Anti,[],"[""save"", ""to take"", ""not understanding"", ""got to"", ""loss""]",8,"the, is, and, to, of"
1d35a8ee1362ec3b,6ebXffTl4do,@Mo.Ali.2010,2026-06-22T03:32:05Z,0,Mosadd will release Mosadd files if he continues the negotiation! He's handcuffed by Israeli blackmail. Feel sorry for him.,LABEL_0,0.8264606595039368,Anti,"[{""text"": ""Mosadd"", ""label"": ""PRODUCT""}, {""text"": ""Israeli"", ""label"": ""NORP""}]","[""continues"", ""feel sorry"", ""sorry for"", ""release"", ""sorry""]",3,"the, to, he, trump, and"
76fb26069da191fe,6ebXffTl4do,@millenniumbush,2026-06-22T03:27:35Z,0,"The Negotiators were in effect threatened that unless they capitulated to US demands, they may not have a home to go back home to, this also implies threats of eventual harm to the negotiators themselves. They were meeting in truce, under a white flag, this is a war crime under International Law.",LABEL_0,0.9049398899078369,Anti,"[{""text"": ""US"", ""label"": ""GPE""}]","[""negotiators"", ""home"", ""under"", ""were"", ""they""]",8,"the, is, and, to, of"
42a093a1d59b553d,6ebXffTl4do,@radovanminic7219,2026-06-22T04:26:20Z,0,"Last week US ""currency and credit derivatives now"" (published on USDebtClock"" by Fed) was 911 trillion (dollar's currency exposure hedged by paper collateral- money itself), today is 917 trillion and 2022 was 420 trillion, and you are complaining about 500B spent by Trump's war on Iran, number which media is propagating just to cover-up current cost of artificially maintaining dollar international swap position afloat (500B burned each day to prolong existence of sinking domestic economy and deteriorating infrastructure). Mr. President, please tear this system down for the sake of Americans' future generations.",LABEL_0,0.7756971120834351,Anti,"[{""text"": ""Last week"", ""label"": ""DATE""}, {""text"": ""US"", ""label"": ""GPE""}, {""text"": ""Fed"", ""label"": ""ORG""}, {""text"": ""911 trillion"", ""label"": ""MONEY""}, {""text"": ""today"", ""label"": ""DATE""}, {""text"": ""917 trillion"", ""label"": ""MONEY""}, {""text"": ""2022"", ""label"": ""DATE""}, {""text"": ""420 trillion"", ""label"": ""MONEY""}, {""text"": ""about 500B"", ""label"": ""CARDINAL""}, {""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""each day"", ""label"": ""DATE""}, {""text"": ""Americans"", ""label"": ""NORP""}]","[""currency"", ""dollar"", ""by"", ""and"", ""was""]",8,"the, is, and, to, of"
ace60cf944284238,6ebXffTl4do,@patriciawolf8121,2026-06-22T03:28:25Z,0,Iranian regime is not going to stop come on we all know that,LABEL_0,0.719642162322998,Anti,"[{""text"": ""Iranian"", ""label"": ""NORP""}]","[""know that"", ""come on"", ""all know"", ""to stop"", ""we all""]",9,"the, to, trump, is, iran"
e69f236231741004,6ebXffTl4do,@wushushi1,2026-06-22T03:28:34Z,0,Trump is a Huge Loser,LABEL_0,0.9734024405479431,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}]","[""huge"", ""loser"", ""trump is"", ""trump"", ""is""]",8,"the, is, and, to, of"
6b18cd966a830da5,6ebXffTl4do,@finger7565,2026-06-22T03:29:15Z,0,WERE READY TO BACK OUR COUNTRY,LABEL_2,0.5164195895195007,Pro,[],"[""ready"", ""to back"", ""our country"", ""were"", ""country""]",0,"the, to, is, it, war"
8a75fb9c87bf1b49,6ebXffTl4do,@rorodriguez101,2026-06-22T03:29:49Z,0,Fake News,LABEL_0,0.9098352193832397,Anti,"[{""text"": ""Fake News"", ""label"": ""ORG""}]","[""fake news"", ""fake"", ""news""]",4,"cbs, news, is, fake, the"
da711e3336b26376,6ebXffTl4do,@Mo.Ali.2010,2026-06-22T03:30:07Z,0,Trump always chickens out!.,LABEL_0,0.8445084691047668,Anti,[],"[""always"", ""out"", ""trump""]",9,"the, to, trump, is, iran"
786aace32202f261,6ebXffTl4do,@cheryllee-xr7uq,2026-06-22T03:31:02Z,0,"It’s impossible to ignore the dangerous alignment we’re seeing between Iran, North Korea, China, and Russia. These regimes are clearly working together to destabilize the global order, sponsor terrorism, and aggressively pursue weapons of mass destruction. Iran’s track record from openly hostile rhetoric toward Americans to the brutal, lethal crackdowns on their own citizens shows exactly who they are. While I don’t agree with every move made by our political leaders, we cannot turn a blind eye to the very real threat these governments pose to international security and human rights.",LABEL_0,0.9099021553993225,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""North Korea"", ""label"": ""GPE""}, {""text"": ""China"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Americans"", ""label"": ""NORP""}]","[""to"", ""to the"", ""these"", ""the"", ""and""]",5,"the, and, of, is, to"
fe3af2e8e2c6b970,6ebXffTl4do,@AtlantaTENNIS-ju1vg,2026-06-22T03:32:36Z,0,laughing out loud,LABEL_2,0.7715783715248108,Pro,[],"[""laughing out"", ""out loud"", ""loud"", ""laughing"", ""out""]",8,"the, to, in, we, trump"
125640b3126f9ab2,6ebXffTl4do,@rongoelz3675,2026-06-22T03:37:27Z,0,Fake news,LABEL_0,0.8548171520233154,Anti,[],"[""fake news"", ""fake"", ""news""]",4,"cbs, news, is, fake, the"
ec544afd8c02e4d5,6ebXffTl4do,@princesslaya104pz6,2026-06-22T03:33:24Z,0,"REALLY SENDING 2 REAL-ESTATE BAFFOONS, TRUMP NEEDS TO GO TO IRAN 🇮🇷 TRUMP IS A CHICKEN AND AFRAID 😨 OF THE IRANIANS,,",LABEL_0,0.734723687171936,Anti,"[{""text"": ""TRUMP NEEDS TO GO"", ""label"": ""ORG""}, {""text"": ""TRUMP"", ""label"": ""ORG""}, {""text"": ""CHICKEN"", ""label"": ""ORG""}]","[""the iranians"", ""trump needs"", ""sending"", ""iranians"", ""to iran""]",9,"the, to, trump, is, iran"
d2ed3c06b11a327c,6ebXffTl4do,@miknak5254,2026-06-22T03:33:46Z,0,Trump looks dejected. He knows it was a colossal mistake to start this war. Maybe he is thinking of throwing Hegseth under the bus.,LABEL_0,0.9097744226455688,Anti,"[{""text"": ""Hegseth"", ""label"": ""PERSON""}]","[""thinking"", ""maybe he"", ""hegseth"", ""knows"", ""to start""]",5,"the, and, of, is, to"
b7b7d4be115c3805,6ebXffTl4do,@KenHamilton-t8z,2026-06-22T04:23:05Z,0,Lies lies lies,LABEL_0,0.8927229642868042,Anti,[],"[""lies"", ""lies lies""]",7,"and, not, he, the, they"
fbf532409bc765ef,6ebXffTl4do,@AtlantaTENNIS-ju1vg,2026-06-22T03:34:07Z,0,Things that never happened for $200 Alex,LABEL_1,0.5702176690101624,Neutral,"[{""text"": ""200"", ""label"": ""MONEY""}]","[""happened"", ""things"", ""never"", ""that"", ""for""]",-1,
b8611255db830921,6ebXffTl4do,@davidmccormick9589,2026-06-22T03:34:36Z,0,Isn't Lindsey Graham owned by AIPAC?,LABEL_1,0.6108251214027405,Neutral,"[{""text"": ""Lindsey Graham"", ""label"": ""PERSON""}, {""text"": ""AIPAC"", ""label"": ""ORG""}]","[""owned by"", ""by aipac"", ""owned"", ""lindsey graham"", ""aipac""]",-1,
3f95df905f9a2cea,6ebXffTl4do,@inquizative44,2026-06-22T03:36:56Z,0,Such dishonorable people. Cannot maintain an agreement like mature adults. And these people who don't realize if Iran creates a nuclear bomb they will for sure use it on us.,LABEL_0,0.9424513578414917,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}]","[""people"", ""they will"", ""sure"", ""nuclear bomb"", ""use it""]",2,"the, to, you, of, iran"
598a39a8da7dc8e6,6ebXffTl4do,@finger7565,2026-06-22T03:37:00Z,0,CBS IS HIDING REAL NEWS,LABEL_0,0.5104470252990723,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""hiding"", ""cbs is"", ""real"", ""news"", ""cbs""]",4,"cbs, news, is, fake, the"
6a1f4b012f37a5cb,6ebXffTl4do,@ApolloGemini11,2026-06-22T03:37:11Z,0,Trump and Pakistan are made for each other. Nothing good has come out of both of them.,LABEL_0,0.910088300704956,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Pakistan"", ""label"": ""GPE""}]","[""are made"", ""pakistan"", ""of them"", ""each other"", ""both""]",5,"the, and, of, is, to"
23f6a55f1673633f,6ebXffTl4do,@stockers619,2026-06-22T04:50:07Z,0,"All of this is so annoying … the best way to fix this is to eliminate parties / congressmen and women / and jujst have a commission .. how we figure out the commission is another conversation … but set forth the best policies to help all Americans and what’s in our best interest .. 1 rep per state let the best person win .. but let the people vote on what is important . Region, county state but all the same vote . Majority wins !! Jerry mandering is the problem and we know this ! Rigged and it will always be that way until we amend and adjust the constitution . Can’t blame the founding fathers. Nobody expected history to repeat itself . If congress has no backbone the whole thing will collapse and. Here we have it 🙂",LABEL_0,0.5401178598403931,Anti,"[{""text"": ""Americans"", ""label"": ""NORP""}, {""text"": ""Jerry mandering"", ""label"": ""PERSON""}, {""text"": ""congress"", ""label"": ""ORG""}]","[""best"", ""the"", ""the best"", ""and"", ""we""]",9,"the, to, trump, is, iran"
bb3d6e015dd0c2a5,6ebXffTl4do,@Leto2ndAtreides,2026-06-22T04:50:26Z,0,"Trump likely knows how embarrassing the current deal sounds, and that he likely can't afford the bad optics.",LABEL_0,0.9076986908912659,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}]","[""afford"", ""can afford"", ""current"", ""knows"", ""sounds""]",5,"the, and, of, is, to"
58de40f24e5cd879,6ebXffTl4do,@markswaim5067,2026-06-22T08:41:46Z,0,"I suppose 69% of the people would have rather left Hitler in power, too. They're probably too young to remember who Hitler was anyway ( if the education system even bothered to teach them). The report said Democrats unimpressed? I agree. Who can be impressed with a Democrat anyway? Thank you.",LABEL_0,0.7006543278694153,Anti,"[{""text"": ""69%"", ""label"": ""PERCENT""}, {""text"": ""Hitler"", ""label"": ""PERSON""}, {""text"": ""Hitler"", ""label"": ""PERSON""}, {""text"": ""Democrats"", ""label"": ""NORP""}, {""text"": ""Democrat"", ""label"": ""NORP""}]","[""too"", ""who"", ""democrat"", ""education system"", ""education""]",9,"the, to, trump, is, iran"
3ada06e1e8eb94c6,6ebXffTl4do,@JRValdezLV,2026-06-22T02:24:06Z,0,USA military take over Kharg island. Boots other ground courtesy of the IDF. Call it a day✌️🫡🙏🇮🇱🇺🇲,LABEL_1,0.5828707218170166,Neutral,"[{""text"": ""USA"", ""label"": ""GPE""}, {""text"": ""Kharg"", ""label"": ""GPE""}, {""text"": ""IDF"", ""label"": ""ORG""}, {""text"": ""\ufe0f\ud83e\udee1\ud83d\ude4f\ud83c\uddee"", ""label"": ""PERSON""}, {""text"": ""\ud83c\uddf2"", ""label"": ""PERSON""}]","[""call"", ""idf"", ""the idf"", ""take over"", ""boots""]",-1,
a5e71b0c1df9aba1,6ebXffTl4do,@Profane283,2026-06-22T02:24:54Z,0,I would not make any deal with trump or ye hu.,LABEL_0,0.8045869469642639,Anti,[],"[""any deal"", ""with trump"", ""deal with"", ""would"", ""make""]",3,"the, to, he, trump, and"
b265a1d9dd9dc556,6ebXffTl4do,@deanhotter8057,2026-06-22T02:25:01Z,0,They dis approve but it's not over yet 😂😂😂😂😂😂 No patience.,LABEL_0,0.7921957969665527,Anti,[],"[""approve"", ""yet"", ""over"", ""but"", ""no""]",7,"and, not, he, the, they"
e8823ffe73e02a19,6ebXffTl4do,@SoCalBrian,2026-06-22T06:56:50Z,0,"CBS news is Black liberal news. As an Asian American, not for me.",LABEL_0,0.8459753394126892,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}, {""text"": ""Asian"", ""label"": ""NORP""}, {""text"": ""American"", ""label"": ""NORP""}]","[""news"", ""news is"", ""for me"", ""not for"", ""liberal""]",4,"cbs, news, is, fake, the"
f3b46d4d1e549964,6ebXffTl4do,@dheerajnambr,2026-06-22T06:56:50Z,0,This guy has some serious mental issues. He should be impeached immediately.,LABEL_0,0.9662162065505981,Anti,[],"[""should be"", ""he should"", ""some serious"", ""immediately"", ""mental""]",7,"and, not, he, the, they"
13d73121456c2023,6ebXffTl4do,@cuchulainn7016,2026-06-22T02:25:43Z,0,Can't get rid of the Epstein files. Can't build a wall. Can't keep out of foreign wars. Can't stay awake. Trump's entire Presidency is a Masterclass in failure.,LABEL_0,0.9446575045585632,Anti,"[{""text"": ""Epstein"", ""label"": ""PERSON""}, {""text"": ""Trump"", ""label"": ""PERSON""}]","[""can"", ""stay"", ""entire"", ""rid of"", ""rid""]",8,"the, is, and, to, of"
d774ea8a7ee63e0a,6ebXffTl4do,@Goel_haDam,2026-06-22T02:26:02Z,0,My president.DO IT. Ruina coeli some babies will have to get a bike BIG DEAL,LABEL_1,0.5200013518333435,Neutral,"[{""text"": ""Ruina"", ""label"": ""ORG""}]","[""will have"", ""my president"", ""have to"", ""big deal"", ""big""]",-1,
bc0af713f1969a10,6ebXffTl4do,@lancecahill5486,2026-06-22T06:54:26Z,0,"The United States has all the cards: diplomatic, economic, and military leverage. We can dial things up or down depending on Iran’s behavior.",LABEL_1,0.8356345891952515,Neutral,"[{""text"": ""The United States"", ""label"": ""GPE""}, {""text"": ""Iran"", ""label"": ""GPE""}]","[""cards"", ""economic"", ""the cards"", ""we can"", ""behavior""]",-1,
2f505e5786ef80fd,6ebXffTl4do,@J.Cannon-f1u,2026-06-22T02:26:14Z,0,"So, if we didn't put boots on the ground after Epic Fury, why would we now? Bluff called.",LABEL_0,0.6037895083427429,Anti,"[{""text"": ""Epic Fury"", ""label"": ""GPE""}, {""text"": ""Bluff"", ""label"": ""PERSON""}]","[""we"", ""why would"", ""put boots"", ""didn"", ""the ground""]",2,"the, to, you, of, iran"
28d12d23b6af846e,6ebXffTl4do,@joeneckbone4408,2026-06-22T02:26:16Z,0,0:02 - by the time this war is finished we will back to horse and carriage!!,LABEL_1,0.4724617898464203,Neutral,[],"[""finished"", ""the time"", ""we will"", ""war is"", ""by the""]",-1,
cd5648bd41ba0770,6ebXffTl4do,@stevechaney-c5o,2026-06-22T02:26:25Z,0,"The war with Iran had to be done. It was not a choice and if you can’t see that, then you’re part of the problem and not the solution. It looks like there’s so many things in this world that are so beyond the common people and that only true Sears fix what’s going on in the world. Thank you, Donald Trump and everybody in the world that understands right is right wrong is wrong. A man is a man and a woman is a woman, and there are no good terrorist to be terrorized by.",LABEL_0,0.7065945863723755,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Sears"", ""label"": ""ORG""}, {""text"": ""Donald Trump"", ""label"": ""PERSON""}]","[""and"", ""world"", ""that"", ""world that"", ""woman""]",8,"the, is, and, to, of"
8188bf19ba8b5bff,6ebXffTl4do,@Goel_haDam,2026-06-22T02:26:31Z,0,This is a 50 year blood feud,LABEL_1,0.5220841765403748,Neutral,"[{""text"": ""50 year"", ""label"": ""DATE""}]","[""blood"", ""year"", ""50"", ""this is"", ""this""]",-1,
7efe11db84acd29f,6ebXffTl4do,@markrattenbury9924,2026-06-22T06:52:55Z,0,"Yep IRAN has easily BEATEN TRUMP😁 US cant win, whichever way it turns..IRAN HOLDS ALL THE CARDS🤣",LABEL_0,0.45112675428390503,Anti,"[{""text"": ""BEATEN TRUMP"", ""label"": ""ORG""}, {""text"": ""US"", ""label"": ""GPE""}]","[""cant"", ""cards"", ""the cards"", ""win"", ""turns""]",3,"the, to, he, trump, and"
1c3567393d12e2f3,6ebXffTl4do,@SilenceBringsAnswers,2026-06-22T02:27:01Z,0,Iran will not honor any deal; they are just biding as much time as they can before launching an attack.,LABEL_0,0.8781675696372986,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}]","[""as"", ""they"", ""any deal"", ""they can"", ""will not""]",3,"the, to, he, trump, and"
d8316094f96aad99,6ebXffTl4do,@Steven-bs6tp,2026-06-22T02:27:37Z,0,Communist Broadcasting Corporation has no idea how to conduct a poll!,LABEL_0,0.9201077818870544,Anti,"[{""text"": ""Communist Broadcasting Corporation"", ""label"": ""ORG""}]","[""conduct"", ""to conduct"", ""has no"", ""poll"", ""how""]",3,"the, to, he, trump, and"
55d4ad9448096773,6ebXffTl4do,@angelafoxmusic7265,2026-06-22T06:51:08Z,0,"Trump's pet war was won months ago. He told us over and over again. So since that's done, can we get back to the Epstein Files?",LABEL_1,0.4963836073875427,Neutral,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""months ago"", ""label"": ""DATE""}]","[""over"", ""months ago"", ""over and"", ""over again"", ""months""]",-1,
080d39b4fb7cae95,6ebXffTl4do,@theraceanalystphdprovingha4119,2026-06-22T02:28:12Z,0,Iran is behaving more civilized.,LABEL_1,0.5337496399879456,Neutral,"[{""text"": ""Iran"", ""label"": ""GPE""}]","[""iran is"", ""more"", ""iran"", ""is""]",-1,
0fb64b8070589669,6ebXffTl4do,@markmellor5489,2026-06-22T02:29:34Z,0,Way to go dumkopf. King Trump ruins everything again.,LABEL_0,0.9661402106285095,Anti,"[{""text"": ""Trump"", ""label"": ""PERSON""}]","[""king"", ""way to"", ""way"", ""everything"", ""to go""]",9,"the, to, trump, is, iran"
93715a6f85c10f4c,6ebXffTl4do,@user-xj5lc4nb7r,2026-06-22T06:44:41Z,0,Was this before or after Iran 🇮🇷 stormed out of the peace meeting with Vance 😮,LABEL_1,0.5001775026321411,Neutral,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""\ud83c\uddee"", ""label"": ""PRODUCT""}, {""text"": ""Vance"", ""label"": ""PERSON""}]","[""meeting"", ""the peace"", ""after"", ""before"", ""vance""]",-1,
a1ab6d15f1fb38e6,6ebXffTl4do,@christiankettlewell,2026-06-22T02:30:34Z,0,"Iran: OK, and?",LABEL_1,0.8067955374717712,Neutral,"[{""text"": ""Iran"", ""label"": ""GPE""}]","[""iran"", ""and""]",-1,
59ee5041f5de86eb,6ebXffTl4do,@robertsanders5873,2026-06-22T07:07:32Z,0,Sen Booker paid for by AIPAC f him,LABEL_1,0.5912429094314575,Neutral,"[{""text"": ""Sen Booker"", ""label"": ""PERSON""}, {""text"": ""AIPAC"", ""label"": ""ORG""}]","[""by aipac"", ""sen"", ""aipac"", ""paid"", ""booker""]",-1,
5b4455f88d241fc2,6ebXffTl4do,@BJOLDSCHOOL71,2026-06-22T02:23:26Z,0,Trump is always trying to look and sound like a tough guy and he can't keep his big mouth shut. Our American military is strong but the leader is weak. That's why he was a draft dodger and a coward. Oh how we miss having a real president like Barack Obama.,LABEL_0,0.8840135335922241,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""American"", ""label"": ""NORP""}, {""text"": ""Barack Obama"", ""label"": ""PERSON""}]","[""like"", ""and"", ""is"", ""but the"", ""that why""]",5,"the, and, of, is, to"
98d4a389381d1372,6ebXffTl4do,@caesarpost,2026-06-22T02:52:19Z,0,More threats this time is serious.Iranian are shaking in their booths.,LABEL_0,0.7893819212913513,Anti,"[{""text"": ""Iranian"", ""label"": ""NORP""}]","[""this time"", ""serious"", ""in their"", ""iranian"", ""threats""]",5,"the, and, of, is, to"
